Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,A,0,0,0,0,21960000000.0,21600000000.0,20.19,20.44,2.15,4.38,4.3,4.3,17.75,22.25,19.94,7.03,22.93,5020000000.0,15.76,2.7,2690000000.0,1220000000.0,1120000000.0,3.44,-11.2,2160000000.0,6.82,1800000000.0,35.08,3.41,16.15,1030000000.0,643250000.0,1.35,71.85,74.88,2750000.0,315990000.0,315140000.0,0.36,88.24,4010000.0,1.75,1.27,3910000.0
0,0,AA,0,0,0,0,4290000000.0,7280000000.0,,14.92,7.42,0.35,0.88,0.6,3.3,-4.76,12.45,5.94,0.7,12160000000.0,65.53,-24.3,3320000000.0,2210000000.0,-579000000.0,-3.12,,834000000.0,4.49,1800000000.0,26.32,1.51,26.38,1070000000.0000001,947370000.0,1.53,22.65,26.18,3380000.0,185520000.0,185120000.0,6.07,0.0,5700000.0,1.86,3.97,5400000.0
0,0,AAPL,0,0,0,0,955830000000.0,988370000000.0,17.48,16.59,1.51,3.7,9.04,3.82,12.78,22.12,25.34,11.54,49.13,258490000000.0,54.15,-5.1,101840000000.0,77340000000.0,57170000000.0,11.89,-16.4,80090000000.0,17.41,112630000000.0,106.39,1.32,22.98,71860000000.0,45630000000.0,1.09,200.93,186.7,26550000.0,4600000000.0,4350000000.0,0.07,60.95,42430000.0,1.93,0.9,47000000.0
0,0,ABBV,0,0,0,0,100170000000.0,132860000000.00002,24.74,7.24,1.39,3.07,,4.07,8.97,12.62,39.63,,,32619999999.999996,21.89,-0.3,25040000000.0,14810000000.0,4090000000.0,2.74,-62.6,5230000000.0,3.54,37920000000.0,,,-5.29,,,0.77,72.68,78.48,9380000.0,1480000000.0,1480000000.0,0.09,71.89,44170000.0,2.67,3.39,19580000.0
0,0,ABC,0,0,0,0,18100000000.0,19980000000.0,20.03,11.67,1.79,0.1,6.2,0.11,8.78,0.53,0.99,2.81,27.86,175150000000.0,817.54,5.6,4580000000.0,2280000000.0,929880000.0,4.3,-90.6,2880000000.0,13.68,4640000000.0,152.81,0.95,13.9,2590000000.0,1880000000.0,1.2,86.31,80.94,1360000.0,210180000.0,152820000.0,27.13,67.99,8109999.999999999,5.94,5.24,7890000.0
0,0,ABT,0,0,0,0,154810000000.0,171710000000.0,53.97,24.24,2.3,5.0,5.01,5.55,23.38,9.36,13.77,,,30930000000.0,17.54,2.7,17920000000.0,7340000000.0,2870000000.0,1.63,37.2,3260000000.0,1.85,19960000000.0,64.13,,17.53,,,0.87,84.8,78.2,5120000.0,1760000000.0,1750000000.0,0.72,76.49,16830000.0,3.18,0.98,13830000.0
0,0,ACE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ACI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ACN,0,0,0,0,125650000000.0,121130000000.0,27.37,24.65,2.93,3.05,9.13,2.94,17.85,11.34,15.0,15.04,39.09,41240000000.0,64.54,3.8,12440000000.0,6790000000.0,4680000000.0,7.2,19.8,4770000000.0,7.49,23990000.0,0.17,1.34,21.56,6620000000.0,5320000000.0,1.0,189.35,172.93,1780000.0,616670000.0,636290000.0,0.23,72.46,6800000.0,3.32,1.07,5830000.0
0,0,ACT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
0,0,ADBE,0,0,0,0,151100000000.0,151760000000.0,58.17,31.93,1.71,14.96,15.24,15.02,45.06,26.25,28.55,10.35,28.45,10100000000.0,20.68,25.0,7840000000.0,3370000000.0,2650000000.0,5.35,-4.6,3480000000.0,7.17,4139999999.9999995,41.65,0.69,20.42,4190000000.0000005,2940000000.0,1.05,297.76,272.3,2550000.0,487950000.0,483950000.0,0.28,88.93,5620000.0,1.84,1.15,3580000.0
0,0,ADI,0,0,0,0,45040000000.0,50360000000.0,30.0,22.07,2.51,7.34,3.84,8.2,18.66,24.84,30.88,5.57,13.66,6140000000.0,16.59,-2.4,4230000000.0000005,2700000000.0,1520000000.0,4.06,-8.1,713600000.0,1.93,6040000000.0,51.42,1.52,31.76,2380000000.0,1260000000.0,1.56,113.12,106.78,2670000.0,369760000.0,368480000.0,0.34,92.53,5000000.0,2.1,1.36,4890000.0
0,0,ADM,0,0,0,0,22740000000.0,32570000000.0,14.0,11.15,-1.49,0.35,1.2,0.51,11.77,2.57,2.83,2.69,8.76,64120000000.00001,113.58,-1.4,4179999999.9999995,2770000000.0,1650000000.0,2.9,-40.7,935000000.0,1.67,10700000000.0,56.44,1.52,33.74,-3240000000.0,1930000000.0,1.02,40.96,41.95,3690000.0,559180000.0,557790000.0,0.32,80.37,10840000.0,3.02,2.18,9200000.0
0,0,ADP,0,0,0,0,73670000000.0,73840000000.0,43.82,27.93,1.82,5.27,14.05,5.28,22.29,12.11,20.83,3.95,36.53,13990000000.0,32.08,4.1,5760000000.0,3310000000.0,1690000000.0,3.86,14.0,1830000000.0,4.21,2000000000.0,38.17,1.04,12.05,2660000000.0,1540000000.0,0.96,165.91,156.49,1840000.0,435230000.0,434610000.0,0.17,81.75,3170000.0,1.45,0.72,3430000.0
0,0,ADSK,0,0,0,0,36890000000.0,38210000000.0,,35.52,0.7,13.44,,13.92,197.57,-0.82,4.03,1.59,,2750000000.0,12.53,31.4,2300000000.0,193400000.0,-22600000.0,-0.1,,972100000.0,4.43,2290000000.0,,0.64,-1.12,615200000.0,609750000.0,1.37,168.08,161.74,1640000.0,219620000.0,219380000.0,0.17,98.68,3860000.0,2.1,1.96,5330000.0
0,0,ADT,0,0,0,0,4770000000.0,14510000000.0,,6.0,0.76,1.01,1.16,3.08,6.25,-11.01,8.07,1.36,-11.68,4710000000.0,6.24,11.3,3540000000.0,2320000000.0,-518190000.00000006,-0.69,,95680000.0,0.13,9840000000.0,237.19,0.44,5.41,1790000000.0,446090000.0,,6.2,6.71,2380000.0,756760000.0,103150000.0,1.2,98.65,40760000.0,24.54,35.72,37580000.0
0,0,AEE,0,0,0,0,18810000000.0,28530000000.0,22.02,21.76,4.71,3.15,2.44,4.77,11.77,14.3,24.22,3.38,11.31,5980000000.0,24.47,-2.0,2790000000.0,2420000000.0,855000000.0,3.48,26.5,8000000.0,0.03,9390000000.0,119.69,0.59,31.37,2300000000.0,-410120000.0,0.23,76.27,72.65,1130000.0,245600000.0,244430000.0,0.42,74.35,3500000.0,3.31,1.63,3640000.0
0,0,AEO,0,0,0,0,3020000000.0,4260000000.0,11.82,10.02,1.62,0.74,2.43,1.04,8.38,6.41,8.24,8.47,21.45,4099999999.9999995,23.37,7.7,1800000000.0,509190000.0,262720000.00000003,1.48,2.1,349670000.0,2.03,1600000000.0,128.49,1.46,7.22,436370000.0,142120000.0,1.08,17.35,20.01,4570000.0,172220000.0,155890000.0,5.86,94.61,19470000.0,4.67,16.86,16629999.999999998
0,0,AEP,0,0,0,0,43890000000.0,72870000000.0,22.24,20.26,3.54,2.78,2.28,4.62,14.69,12.53,17.45,2.47,10.32,15760000000.0,31.96,-11.0,6180000000.0,4960000000.0,1980000000.0,4.0,-12.7,386200000.0,0.78,29040000000.0,149.0,0.49,39.01,5020000000.0,-1900000000.0,0.16,89.92,84.25,2100000.0,493440000.0,493490000.0,0.02,75.76,8090000.0,3.64,1.64,8090000.0
0,0,AES,0,0,0,0,11240000000.0,31900000000.0,16.74,11.76,1.41,1.06,3.48,3.0,9.65,6.32,21.7,4.37,14.24,10650000000.0,16.07,-3.3,2570000000.0,3300000000.0,454000000.0,1.01,-77.5,1800000000.0,2.72,19980000000.0,350.03,1.34,4.87,2460000000.0,-533250000.0,0.66,16.92,16.99,5790000.0,662400000.0,661250000.0,0.35,97.39,14050000.0,3.14,2.44,13250000.0
0,0,AET,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AFL,0,0,0,0,40170000000.0,43980000000.0,13.13,12.08,2.97,1.84,1.41,2.01,9.79,14.24,20.33,1.89,11.97,21870000000.0,28.94,-1.4,7190000000.0,4490000000.0,3120000000.0,4.1,-1.8,3710000000.0,5.01,7790000000.0,27.59,0.41,38.14,5560000000.0,3710000000.0,0.47,55.31,50.88,2960000.0,748850000.0,731570000.0,1.77,70.52,9830000.0,3.6,1.33,9910000.0
0,0,AGN,0,0,0,0,52770000000.0,75060000000.0,,9.42,3.16,3.36,0.86,4.78,10.63,-45.94,3.97,0.37,-10.77,15710000000.0,46.71,-2.0,13520000000.0,7060000000.0,-7220000000.0,-21.46,,1780000000.0,5.44,24060000000.0,39.08,0.71,187.74,5420000000.0,5680000000.0,1.98,151.56,144.88,4450000.0,327800000.0,326950000.0,0.3,88.91,5090000.0,0.7,1.54,4450000.0
0,0,AIG,0,0,0,0,49810000000.0,74750000000.0,,11.08,0.23,1.03,0.83,1.55,10.11,-0.6,4.39,0.26,0.14,48200000000.0,54.14,6.4,10900000000.0,7400000000.0,-249000000.0,-0.33,-30.3,13450000000.0,15.46,36600000000.0,58.94,0.67,69.33,23000000.0,7120000000.0,1.01,54.6,47.87,4840000.0,869750000.0,869150000.0,0.14,92.01,15740000.0,4.2,1.81,17880000.0
0,0,AIV,0,0,0,0,7420000000.0,12290000000.0,8.8,160.77,3.18,7.82,4.22,12.97,21.18,90.36,21.5,2.03,47.69,947940000.0,6.35,-7.1,636600000.0,580300000.0,846640000.0,5.66,227.2,162290000.0,1.09,4010000000.0,194.46,0.93,11.82,396680000.0,62410000.0,0.51,50.86,49.76,1040000.0,144270000.0,147380000.0,0.92,101.8,2860000.0,2.62,2.81,2700000.0
0,0,AIZ,0,0,0,0,7030000000.0,9030000000.0,24.15,12.03,0.68,0.79,1.3,1.02,12.51,3.51,6.73,1.0,6.32,8850000000.0,143.75,48.6,704400000.0,722200000.0,291800000.0,4.74,56.3,1730000000.0,28.12,3690000000.0,67.46,0.59,88.16,979100000.0,8850000000.0,0.56,108.82,99.97,61470000.0,61470000.0,60790000.0,1.02,86.11,1340000.0,2.6,2.17,1310000.0
0,0,AKAM,0,0,0,0,13770000000.0,13930000000.0,39.96,18.01,1.66,5.0,4.18,5.06,18.32,12.78,17.39,6.06,10.55,2750000000.0,16.62,5.7,1760000000.0,760480000.0,351790000.0,2.1,99.4,1120000000.0,6.82,1280000000.0,38.94,3.19,20.08,977170000.0,486760000.0,0.38,80.88,74.46,1100000.0,163860000.0,159720000.0,3.12,91.02,7230000.0,6.9,5.07,6830000.0
0,0,ALL,0,0,0,0,34290000000.0,38530000000.0,14.96,10.36,1.26,0.84,1.6,0.94,9.5,6.19,8.55,1.91,10.87,41040000000.0,119.84,12.5,9130000000.0,4059999999.9999995,2390000000.0,6.88,28.4,4710000000.0,14.13,7020000000.0,30.0,0.49,64.53,5260000000.0,3170000000.0,0.71,102.45,95.84,1590000.0,333110000.0,331750000.0,0.38,81.28,4850000.0,3.09,1.46,4470000.0
0,0,ALTR,0,0,0,0,3080000000.0,3060000000.0,1714.8,61.24,1.39,7.49,10.08,7.43,88.42,0.5,4.42,2.74,1.12,410980000.0,5.93,12.9,286110000.0,34560000.0,2049999.9999999998,0.03,-47.3,39770000.0,0.56,47350000.0,15.69,1.09,4.25,34860000.0,-77130000.0,,40.18,36.7,39010000.0,39010000.0,26410000.0,11.34,74.01,2450000.0,4.26,6.59,1610000.0
0,0,ALXN,0,0,0,0,25700000000.0,26500000000.0,19.43,10.51,0.73,5.71,2.53,5.89,11.7,29.64,42.09,8.44,14.09,4500000000.0,20.12,15.1,3760000000.0,2270000000.0,1330000000.0,5.9,,2100000000.0,9.34,2890000000.0,28.48,4.04,45.33,1440000000.0,1230000000.0,1.79,123.82,127.12,1520000.0,224300000.0,223690000.0,0.31,96.77,3100000.0,1.99,1.64,3300000.0
0,0,AMAT,0,0,0,0,47500000000.0,49190000000.0,14.23,14.02,2.02,3.01,5.79,3.12,11.22,22.11,25.21,13.32,45.73,15760000000.0,16.3,-22.7,7820000000.0,4380000000.0,3480000000.0,3.57,-39.5,3620000000.0,3.87,5310000000.0,64.76,2.79,8.76,3340000000.0,1580000000.0,1.62,45.09,41.27,10100000.0,936110000.0,926610000.0,0.3,81.5,17550000.0,1.76,1.85,14860000.0
0,0,AMD,0,0,0,0,36800000000.0,36950000000.0,136.63,33.03,1.47,6.03,20.59,6.06,63.05,4.46,6.79,5.95,21.73,6100000000.0,6.09,-22.8,2490000000.0,586000000.0,272000000.0,0.25,-80.2,1190000000.0,1.1,1340000000.0,75.22,2.08,1.65,-72000000.0,-233380000.0,3.37,31.88,26.9,68090000.0,969340000.0,999050000.0,0.8,66.97,116280000.0,2.0,10.82,111480000.0
0,0,AMGN,0,0,0,0,106950000000.0,114160000000.0,13.98,11.83,6.77,4.5,9.95,4.81,9.31,34.0,43.36,9.52,61.05,23750000000.0,37.12,0.1,19650000000.0,12270000000.0,8070000000.0,12.54,-13.8,26300000000.0,43.12,33509999999.999996,309.38,2.77,17.63,10410000000.0,7400000000.0,0.95,180.16,183.82,2790000.0,609940000.0,608960000.0,0.21,81.92,9130000.0,3.23,1.49,9450000.0
0,0,AMP,0,0,0,0,20080000000.0,20120000000.0,10.44,8.38,0.48,1.55,3.66,1.55,5.61,14.89,26.28,,,12960000000.0,96.58,2.1,6660000000.0,3590000000.0,1930000000.0,14.37,6.5,,,,101.66,,40.99,,,1.96,148.82,137.41,133900000.0,133900000.0,133630000.0,0.39,86.7,1540000.0,1.64,1.14,1840000.0
0,0,AMT,0,0,0,0,90430000000.0,118590000000.0,67.54,48.03,2.56,12.04,16.91,15.79,25.76,17.95,37.66,4.82,19.21,7510000000.0,17.03,4.1,5260000000.0,4600000000.0,1350000000.0,3.03,39.3,1000000000.0,2.27,28020000000.0,431.77,0.46,12.1,3740000000.0,3650000000.0,0.05,209.35,192.16,1690000.0,442020000.0,440710000.0,0.21,95.72,4120000.0,2.2,1.08,4380000.0
0,0,AMZN,0,0,0,0,956630000000.0,991290000000.0,80.61,50.84,1.18,3.8,18.09,3.93,29.94,4.8,5.96,5.77,27.47,252060000000.0,513.89,19.9,93730000000.0,33110000000.0,12100000000.0,24.1,3.6,41460000000.0,83.82,71610000000.0,134.96,1.1,107.41,36030000000.0,23400000000.0,1.62,1938.38,1801.19,3840000.0,492050000.0,414680000.0,16.12,57.12,3360000.0,1.09,0.81,3260000.0
0,0,AN,0,0,0,0,4360000000.0,10830000000.0,11.13,10.94,5.29,0.21,1.51,0.51,11.57,1.89,3.62,4.54,14.8,21090000000.0,233.52,-0.9,3400000000.0,935800000.0,398300000.0,4.39,3.3,51100000.0,0.57,6520000000.0,226.18,0.83,32.37,645800000.0,256800000.0,1.14,42.4,38.81,1650000.0,,59860000.0,13.56,87.13,7490000.0,14.12,13.99,8320000.0
0,0,ANF,0,0,0,0,1190000000.0,2350000000.0,12.74,12.5,-22.62,0.33,1.1,0.65,7.35,2.72,4.14,3.3,8.9,3590000000.0,53.74,0.4,2160000000.0,320040000.0,97850000.0,1.42,,586130000.0,8.92,1740000000.0,157.13,1.64,16.43,297790000.0,68860000.0,1.32,16.81,22.17,3090000.0,67870000.0,64910000.0,1.09,115.61,16640000.0,5.61,37.44,13820000.0
0,0,ANN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AON,0,0,0,0,46800000000.0,54050000000.0,33.26,18.89,1.84,4.31,11.95,4.97,17.45,13.14,23.84,5.68,32.87,10870000000.0,44.85,1.8,4780000000.0,3100000000.0,1360000000.0,5.85,477.1,717000000.0,3.04,8810000000.0,225.12,1.08,16.27,1630000000.0,1720000000.0,0.69,194.07,176.21,240520000.0,240520000.0,233180000.0,1.2,90.97,1710000.0,2.4,0.72,1770000.0
0,0,APA,0,0,0,0,9000000000.0,19210000000.0,,17.47,1.38,1.26,1.29,2.69,4.21,-2.13,19.52,4.0,0.89,7140000000.0,18.76,-4.4,5630000000.0,4560000000.0,-152000000.0,-0.4,,327000000.0,0.87,8820000000.0,102.45,1.05,18.59,3760000000.0,-43000000.0,2.03,27.06,31.13,4580000.0,375920000.0,374770000.0,0.27,102.26,24380000.0,5.87,8.65,27180000.0
0,0,APC,0,0,0,0,36990000000.0,54590000000.0,,35.06,1.27,2.8,4.65,4.14,7.5,-4.36,17.15,3.44,-2.77,13190000000.0,26.71,5.9,9170000000.0,7280000000.0,-584000000.0,-1.18,,1390000000.0,2.84,18230000000.0,195.36,0.92,15.83,,,1.57,71.4,58.95,10360000.0,501940000.0,489870000.0,0.28,88.5,20310000.0,2.34,4.06,17330000.0
0,0,APD,0,0,0,0,50750000000.0,52260000000.0,29.83,24.55,2.25,5.68,4.46,5.85,16.59,19.14,23.53,6.79,15.53,8930000000.0,40.62,-1.5,2740000000.0,3150000000.0,1710000000.0,7.73,3.0,2710000000.0,12.3,3830000000.0,32.64,2.28,51.67,2700000000.0,-166150000.0,0.73,224.94,196.17,1170000.0,220130000.0,219770000.0,0.23,89.15,2490000.0,2.65,1.14,2980000.0
0,0,APH,0,0,0,0,28460000000.0,31550000000.0,24.41,23.82,5.53,3.42,6.83,3.79,15.43,14.54,20.46,10.57,30.48,8330000000.0,27.84,1.7,2650000000.0,2040000000.0,1210000000.0,3.9,1.3,997300000.0,3.35,4150000000.0000005,98.8,2.06,13.96,1380000000.0,893890000.0,1.07,96.28,94.03,1550000.0,297960000.0,295950000.0,0.42,99.0,2740000.0,2.28,1.24,2840000.0
0,0,APOL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ARG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ARNA,0,0,0,0,3120000000.0,2080000000.0,5.05,-12.41,-0.35,3.82,2.51,2.54,3.31,76.19,76.51,38.78,68.14,817270000.0,16.54,45544.3,-97060000.0,628840000.0,622700000.0,12.49,,1100000000.0,22.28,58150000.0,4.68,35.51,25.09,635220000.0,406340000.0,1.02,59.48,50.84,49570000.0,49570000.0,46250000.0,0.16,85.23,3420000.0,6.85,6.92,3650000.0
0,0,ARO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ATI,0,0,0,0,2880000000.0,4260000000.0,17.17,10.49,0.92,0.7,1.42,1.03,9.58,4.39,6.98,3.3,9.35,4139999999.9999995,33.01,7.0,630300000.0,444500000.0,181700000.0,1.33,3.2,281200000.0,2.23,1550000000.0,72.41,2.98,16.09,253400000.0,220020000.0,2.36,24.41,25.32,1380000.0,126030000.0,124530000.0,21.71,0.0,18660000.0,17.56,17.03,19060000.0
0,0,ATVI,0,0,0,0,36760000000.0,34880000000.0,21.05,18.89,6.95,4.99,3.17,4.74,14.12,23.91,27.58,6.98,16.44,7360000000.0,9.64,-7.1,4980000000.0,2470000000.0,1760000000.0,2.28,-10.6,4830000000.0,6.31,2960000000.0,25.48,2.63,15.14,1710000000.0,1400000000.0,0.94,46.59,45.69,7000000.0,766010000.0,757370000.0,1.15,91.54,16000000.0,2.5,2.38,17120000.0
0,0,AVB,0,0,0,0,29050000000.0,36100000000.0,28.76,41.43,17.25,12.68,2.7,15.75,24.55,43.78,36.49,2.8,9.52,2290000000.0,16.61,0.5,1520000000.0,1470000000.0,1000000000.0,7.25,20.3,63000000.0,0.45,7180000000.0,66.87,0.54,77.18,1350000000.0,1150000000.0,0.55,208.0,199.52,139400000.0,139400000.0,138650000.0,0.26,94.98,1880000.0,3.08,1.83,2009999.9999999998
0,0,AVP,0,0,0,0,1820000000.0,3710000000.0,,21.32,0.19,0.34,,0.69,7.54,-0.6,7.76,7.84,,5360000000.0,12.13,-14.8,3300000000.0,492200000.0,-46800000.0,-0.132,,406400000.0,0.92,1820000000.0,,0.88,-2.14,46300000.0,242140000.0,1.26,3.9115,3.1136,11820000.0,443220000.0,410190000.0,0.44,79.21,12330000.0,1.57,3.14,13150000.0
0,0,AVY,0,0,0,0,9890000000.0,11690000000.0,41.4,16.44,1.68,1.4,9.3,1.65,12.08,3.44,11.43,9.56,23.33,7060000000.0,82.62,-3.2,1920000000.0,968200000.0,243100000.0,2.83,50.0,247300000.0,2.93,2060000000.0,194.05,1.04,12.6,487200000.0,387910000.0,1.48,114.2,108.33,84420000.0,84420000.0,83760000.0,0.62,90.78,1180000.0,1.93,1.61,1130000.0
0,0,AXP,0,0,0,0,105190000000.0,139510000000.0,15.68,14.1,1.56,2.74,4.57,3.63,,18.17,21.3,3.65,31.72,38380000000.0,45.42,8.5,25510000000.0,,6840000000.0,8.09,8.5,27000000000.0,32.55,61330000000.0,265.59,1.85,27.75,15310000000.0,,1.0,125.19,114.01,3150000.0,835080000.0,675930000.0,0.29,86.33,5470000.0,1.81,0.8,6880000.0
0,0,AZO,0,0,0,0,28110000000.0,33049999999.999996,20.42,17.6,1.55,2.46,,2.89,13.14,12.7,18.86,14.13,,11430000000.0,450.2,4.6,5970000000.0,2520000000.0,1450000000.0,56.12,10.7,218060000.0,8.89,5150000000.0,,0.94,-64.58,2109999999.9999998,1210000000.0,0.73,1133.4,1005.74,24530000.0,24530000.0,24360000.0,0.82,96.56,3.9,3.9,3.2,
0,0,BA,0,0,0,0,194130000000.0,205240000000.0,39.56,15.18,8.77,2.11,,2.23,28.05,5.42,5.58,2.69,,92160000000.0,161.7,-35.1,19640000000.0,7320000000.0,4990000000.0,8.72,,9610000000.0,17.07,20330000000.0,,1.03,-9.46,9700000000.0,6150000000.0,1.33,360.93,374.34,4490000.0,582580000.0,562300000.0,0.07,70.56,4320000.0,0.95,0.77,5070000.0
0,0,BAC,0,0,0,0,287470000000.0,90090000000.0,10.95,10.06,1.21,3.23,1.17,1.01,,32.72,41.16,1.24,10.87,88950000000.0,9.09,-1.3,88690000000.0,,27720000000.0,2.81,8.3,725060000000.0,77.61,498580000000.0,,,26.41,,,1.59,28.93,28.81,47520000.0,9510000000.0,8420000000.0,0.1,70.43,77980000.0,1.72,0.81,78220000.0
0,0,BAX,0,0,0,0,43440000000.0,46340000000.0,28.5,22.77,2.37,3.92,5.68,4.18,17.77,14.28,16.54,,,11080000000.0,21.27,-0.1,4830000000.0,2610000000.0,1590000000.0,2.99,0.0,1910000000.0,3.74,4780000000.0,62.33,,14.99,,,1.11,81.56,76.62,2340000.0,510170000.0,509460000.0,0.13,88.23,5040000.0,2.28,1.04,5030000.0
0,0,BBBY,0,0,0,0,1280000000.0,4120000000.0,,4.84,-1.23,0.11,0.6,0.35,6.07,-4.66,2.84,2.8,-22.23,11850000000.0,89.62,-6.6,4099999999.9999995,678760000.0,-551880000.0,-4.18,,902050000.0,7.26,3780000000.0,183.25,1.52,16.6,763370000.0,495390000.0,1.59,11.11,14.47,5700000.0,128240000.00000001,118270000.0,3.84,112.1,64769999.99999999,9.12,79.21,59190000.0
0,0,BBRY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BBT,0,0,0,0,39560000000.0,72980000000.0,12.78,11.55,1.24,3.53,1.38,6.52,,29.54,40.84,1.47,10.8,11200000000.0,14.61,4.6,10990000000.0,,3130000000.0,4.04,8.2,2690000000.0,3.51,32979999999.999996,,,37.4,,,1.18,49.71,49.21,4280000.0,777360000.0,762940000.0,0.77,66.18,39060000.0,9.3,5.13,38450000.0
0,0,BBY,0,0,0,0,20760000000.0,23030000000.0,14.16,12.89,1.66,0.48,6.19,0.54,8.23,3.54,4.68,9.43,44.91,42910000000.0,157.39,0.4,9960000000.0,2800000000.0,1520000000.0,5.49,27.4,1760000000.0,6.58,4019999999.9999995,120.01,1.12,12.56,2210000000.0,1190000000.0,1.56,71.07,67.65,2750000.0,267040000.00000003,234910000.0,14.92,86.38,8010000.0,3.35,3.98,8800000.0
0,0,BCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BDX,0,0,0,0,68620000000.00001,88540000000.0,76.28,19.49,2.13,4.03,3.22,5.2,17.64,6.33,16.2,3.22,5.08,17040000000.0,63.37,-0.6,7800000000.0,5020000000.0,926000000.0,3.34,,696000000.0,2.58,20610000000.0,96.73,0.96,78.99,2880000000.0,2880000000.0,1.23,248.58,242.83,1210000.0,269730000.0,269030000.0,0.26,87.52,4540000.0,4.21,1.95,4900000.0
0,0,BEAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BEN,0,0,0,0,17740000000.0,14140000000.0,11.75,12.67,-10.21,2.99,1.8,2.38,7.75,26.1,30.19,7.01,12.38,5930000000.0,11.47,-11.4,2890000000.0,1820000000.0,1540000000.0,2.98,-17.1,5740000000.0,11.3,697900000.0,6.17,4.6,19.47,1780000000.0,743490000.0,1.01,34.52,33.22,2650000.0,540210000.0,282400000.0,45.0,51.16,28350000.0,10.64,9.99,28490000.0
0,0,BF-B,0,0,0,0,26140000000.0,28490000000.0,31.92,28.47,3.76,7.86,16.0,8.57,24.17,25.12,33.3,13.68,56.36,3320000000.0,6.94,1.5,2170000000.0,1180000000.0,835000000.0,1.73,44.5,307000000.0,0.64,2440000000.0,148.15,3.87,3.45,800000000.0,452880000.0,0.61,55.9,51.83,1330000.0,308290000.0,333160000.0,,,13030000.0,9.42,,14160000.0
0,0,BHI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BIG,0,0,0,0,997820000.0,2610000000.0,7.32,6.49,-12.42,0.19,1.54,0.5,6.44,2.68,4.32,5.96,21.11,5270000000.0,130.79,2.2,2120000000.0,405720000.0,141200000.0,3.49,-50.3,63570000.0,1.63,1680000000.0,258.9,1.25,16.61,194610000.0,-96120000.0,2.22,27.32,32.18,1380000.0,39900000.0,38560000.0,1.67,110.08,6360000.0,5.81,18.26,6610000.0
0,0,BIIB,0,0,0,0,43940000000.0,47260000000.0,8.88,7.43,1.64,3.12,3.4,3.36,6.14,37.62,50.8,17.78,41.99,14070000000.0,71.43,7.8,11640000000.0,7700000000.0,5290000000.0,26.83,72.4,3120000000.0,16.9,6440000000.0,49.76,2.46,70.09,7050000000.0,3770000000.0,1.51,234.25,265.47,1680000.0,193890000.0,184110000.0,0.47,93.42,3790000.0,2.21,1.96,3960000.0
0,0,BK,0,0,0,0,44870000000.0,-42140000000.0,12.38,11.33,1.2,2.82,1.18,-2.65,,24.87,31.28,1.08,9.48,15900000000.0,16.32,-5.0,16399999999.999998,,3760000000.0,3.85,-7.8,160580000000.0,170.34,69720000000.0,,,40.3,,,0.98,44.28,48.67,5120000.0,957520000.0,859870000.0,0.0,0.0,11830000.0,2.04,1.26,11600000.0
0,0,BKS,0,0,0,0,479500000.0,672750000.0,131.0,19.26,1.92,0.13,1.08,0.19,5.96,0.11,1.09,1.4,0.88,3550000000.0,48.72,-3.9,1070000000.0000001,112870000.0,3670000.0,0.05,,9440000.0,0.13,203800000.0,45.85,1.18,6.09,105990000.0,-101270000.0,0.4,6.68,5.83,2440000.0,72790000.0,62220000.0,25.34,80.15,4870000.0,2.92,9.6,9710000.0
